Year,Month,DayofMonth,DayOfWeek,DepTime,CRSDepTime,ArrTime,CRSArrTime,UniqueCarrier,FlightNum,TailNum,ActualElapsedTime,CRSElapsedTime,AirTime,ArrDelay,DepDelay,Origin,Dest,Distance,TaxiIn,TaxiOut,Cancelled,CancellationCode,Diverted
1996,10,24,4,1019,1020,1159,1158,DL,321,N980DL,40,38,25,1,-1,IND,CVG,98,5,10,0,,0
1996,10,19,6,1404,1405,1922,1915,DL,826,N119DL,198,190,172,7,-1,SLC,CVG,1449,7,19,0,,0
1996,10,27,7,700,700,819,820,WN,474,N312,79,80,71,-1,0,MSY,DAL,437,3,5,0,,0
1996,10,24,4,1906,1902,2008,2005,US,515,N919VJ,62,63,46,3,4,CMH,DCA,322,9,7,0,,0
1996,10,1,2,1316,1314,1556,1554,UA,614,N510UA,100,100,81,2,2,ORD,DCA,612,3,16,0,,0
1996,10,21,1,1000,955,1139,1050,UA,1561,N907UA,159,115,88,49,5,DFW,DEN,641,8,63,0,,0
1996,10,28,1,1016,1010,1034,1039,UA,466,N7263U,78,89,66,-5,6,OMA,DEN,472,4,8,0,,0
1996,11,4,1,2135,2135,2330,2340,DL,755,N493DA,235,245,216,-10,0,ATL,PHX,1587,4,15,0,,0
1996,11,30,6,2325,2325,118,123,HP,2312,N188AW,53,58,38,-5,0,LAS,PHX,256,3,12,0,,0
1996,11,28,4,1605,1605,1851,1844,HP,10,N915AW,226,219,207,7,0,ORD,PHX,1440,5,14,0,,0
1996,11,22,5,2029,2005,2305,2225,WN,1102,N380,216,200,185,40,24,STL,PHX,1262,5,26,0,,0
1996,11,1,5,1733,1701,2051,2043,US,1220,N818US,138,162,115,8,32,DFW,PIT,1068,8,15,0,,0
1996,11,11,1,1744,1610,1900,1720,US,79,N613AU,76,70,44,100,94,PHL,PIT,267,7,25,0,,0
1996,11,8,5,1447,1445,1643,1630,DL,734,N330DL,116,105,101,13,2,CVG,PVD,722,5,10,0,,0
1996,11,22,5,2137,2140,2239,2238,US,344,N895US,62,58,42,1,-3,CLT,RIC,256,6,14,0,,0
1996,11,28,4,1207,1210,1341,1320,CO,1046,N12230,94,70,50,21,-3,EWR,ROC,246,9,35,0,,0
1996,11,8,5,2050,2005,2142,2100,WN,1115,N680,52,55,42,42,45,LAS,SAN,258,2,8,0,,0
1996,11,3,7,1940,1940,2150,2150,WN,758,N507,130,130,120,0,0,B,SAT,822,2,8,0,,0
1996,11,3,7,1700,1700,1814,1819,DL,1084,N901DL,74,79,56,-5,0,ATL,SDF,321,6,12,0,,0
1996,11,27,3,1044,1035,1204,1135,WN,1721,N316,80,60,62,29,9,GEG,SEA,224,3,15,0,,0
1996,11,9,6,1402,1355,1534,1556,UA,2187,N907UA,92,121,81,-22,7,SFO,SEA,679,3,8,0,,0
1996,11,1,5,1734,1715,2044,2036,UA,77,N533UA,370,381,328,8,19,EWR,SFO,2565,7,35,0,,0
1996,11,18,1,1724,1710,1836,1829,UA,2198,N917UA,72,79,53,7,14,ONT,SFO,363,4,15,0,,0
1996,11,15,5,1146,1145,1233,1243,UA,2599,N325UA,107,118,88,-10,1,SLC,SFO,599,4,15,0,,0
1996,11,21,4,1821,1755,1946,1910,WN,1018,N636,85,75,70,36,26,SAN,SJC,417,2,13,0,,0
1996,11,4,1,1051,1050,1233,1236,AA,765,N2BAAA,162,166,148,-3,1,DFW,SLC,988,4,10,0,,0
1996,11,21,4,1104,1025,1341,1306,DL,1070,N306WA,97,101,84,35,39,SAN,SLC,626,3,10,0,,0
1996,11,10,7,2226,2235,2303,2315,DL,1619,N962DL,37,40,22,-12,-9,SJC,SMF,94,5,10,0,,0
1996,11,10,7,1110,1111,1425,1435,TW,160,EI-CIW,135,144,121,-10,-1,ABQ,STL,934,4,10,0,,0
1996,11,18,1,716,710,818,753,NW,1211,N716RC,122,103,101,25,6,DTW,STL,440,6,15,0,,0
1996,11,27,3,1500,1500,1603,1610,WN,103,N51,63,70,50,-7,0,MDW,STL,251,5,8,0,,0
1996,11,25,1,839,840,1430,1410,TW,230,N959U,231,210,214,20,-1,SAN,STL,1558,6,11,0,,0
1996,11,13,3,1357,1355,1525,1520,DL,307,N1402A,88,85,60,5,2,ATL,TPA,406,4,24,0,,0
1996,11,26,2,1902,1840,2225,2203,TW,204,N54344,143,143,107,22,22,STL,TPA,869,5,31,0,,0
1996,11,5,2,1427,1430,1645,1652,UA,769,N9015U,78,82,65,-7,-3,ORD,TYS,475,2,11,0,,0
1996,11,3,7,1730,1730,1840,1832,DL,1843,N481DA,70,62,48,8,0,BOS,LGA,185,3,19,0,,0
1996,11,14,4,1959,1955,2313,2315,NW,988,N341NW,134,140,116,-2,4,MEM,LGA,963,8,10,0,,0
1996,11,3,7,1419,1420,1522,1532,TW,279,N416EA,63,72,44,-10,-1,STL,LIT,296,5,14,0,,0
1996,11,25,1,1807,1810,1927,1942,NW,1252,N945N,80,92,61,-15,-3,MSP,MCI,393,7,12,0,,0
1996,11,16,6,826,830,1036,1046,US,2299,N449US,130,136,115,-10,-4,DCA,MCO,759,5,10,0,,0
1996,11,8,5,702,700,954,1000,DL,2417,N322DL,172,180,156,-6,2,PVD,MCO,1073,6,10,0,,0
1996,11,20,3,,1500,,1627,NW,1026,N307RC,,87,,,,MSP,MDW,349,0,0,1,,0
1996,11,14,4,1838,1800,1939,1912,NW,864,N299US,61,72,50,27,38,MSY,MEM,349,3,8,0,,0
1996,11,17,7,1922,1920,2322,2303,DL,832,N911DA,180,163,138,19,2,DFW,MIA,1121,6,36,0,,0
1996,11,12,2,1830,1830,1933,1946,NW,102,N162US,63,76,40,-13,0,MSP,MKE,297,4,19,0,,0
1996,11,27,3,1059,1105,1146,1152,DL,1536,N237WA,107,107,92,-6,-6,CVG,MSP,596,3,12,0,,0
1996,11,28,4,1418,1420,1530,1537,NW,222,N759NW,72,77,61,-7,-2,MCI,MSP,393,5,6,0,,0
1996,11,21,4,1226,1200,1721,1704,NW,96,N224NW,175,184,155,17,26,SEA,MSP,1399,11,9,0,,0
1996,11,9,6,1758,1800,2016,2033,TW,881,N920TW,198,213,175,-17,-2,JFK,MSY,1182,5,18,0,,0
1996,11,26,2,2042,1945,2238,2209,UA,469,N7456U,236,264,219,29,57,ORD,OAK,1835,5,12,0,,0
1996,11,1,5,1649,1649,1849,1826,TW,519,N913TW,120,97,91,23,0,STL,OKC,462,7,22,0,,0
1996,11,15,5,2003,1955,2106,2107,UA,2327,N372UA,63,72,50,-1,8,SFO,ONT,363,2,11,0,,0
1996,11,11,1,1104,1100,1131,1138,UA,1815,N9067U,87,98,74,-7,4,BUF,ORD,473,2,11,0,,0
1996,11,6,3,1233,1140,1330,1249,UA,391,N9054U,57,69,43,41,53,DSM,ORD,299,4,10,0,,0
1996,11,21,4,1423,1420,1933,1947,AA,1664,N642AA,190,207,170,-14,3,LAS,ORD,1515,5,15,0,,0
1996,11,14,4,1113,1115,1224,1234,AA,654,N2DJAA,71,79,55,-10,-2,MSP,ORD,334,4,12,0,,0
1996,11,26,2,909,905,1037,1041,UA,565,N912UA,148,156,129,-4,4,PWM,ORD,900,9,10,0,,0
1996,11,28,4,959,1002,1103,1105,AA,867,N568AA,124,123,95,-2,-3,SYR,ORD,607,10,19,0,,0
1996,11,14,4,1655,1655,1923,1908,AS,367,N948AS,148,133,124,15,0,BUR,PDX,817,5,19,0,,0
1996,11,11,1,1700,1700,1816,1825,WN,1714,N623,76,85,67,-9,0,SMF,PDX,479,3,6,0,,0
1996,11,10,7,1553,1550,2004,1952,CO,1796,N69803,191,182,171,12,3,IAH,PHL,1324,4,16,0,,0
1996,11,19,2,1157,1155,2011,2010,US,66,N530AU,314,315,280,1,2,SFO,PHL,2521,4,30,0,,0
1996,11,23,6,1245,1245,1405,1402,DL,1103,N475DA,80,77,64,3,0,BTR,DFW,383,10,6,0,,0
1996,11,1,5,1901,1842,2101,2053,AA,1281,N2DHAA,180,191,165,8,19,GSO,DFW,999,8,7,0,,0
1996,11,18,1,1734,1738,1939,1938,AA,1079,N422AA,185,180,156,1,-4,MCO,DFW,984,20,9,0,,0
1996,11,12,2,558,559,834,837,AA,1649,N716AA,216,218,187,-3,-1,PHL,DFW,1302,9,20,0,,0
1996,11,3,7,1213,1217,1803,1739,AA,848,N223AA,230,202,167,24,-4,SMF,DFW,1431,52,11,0,,0
1996,11,2,6,1246,1250,1426,1420,NW,1139,N9341,100,90,74,6,-4,BWI,DTW,408,12,14,0,,0
1996,11,11,1,1037,1040,1118,1122,NW,242,N289US,41,42,23,-4,-3,LAN,DTW,74,10,8,0,,0
1996,11,24,7,1237,1240,2011,1947,NW,894,N326US,274,247,254,24,-3,PDX,DTW,1953,10,10,0,,0
1996,11,17,7,2027,2025,2107,2106,DL,183,N326DL,100,101,80,1,2,DFW,ELP,551,3,17,0,,0
1996,11,1,5,809,810,1330,1347,CO,142,N60312,201,217,180,-17,-1,COS,EWR,1623,5,16,0,,0
1996,11,5,2,1344,1345,1705,1725,NW,792,N783NC,141,160,128,-20,-1,MEM,EWR,946,7,6,0,,0
1996,11,15,5,1642,1632,1734,1725,AS,93,N937AS,52,53,39,9,10,ANC,FAI,261,2,11,0,,0
1996,11,9,6,1442,1440,1527,1536,NW,1807,N92S,45,56,33,-9,2,MSP,FSD,197,4,8,0,,0
1996,11,8,5,1420,1420,1536,1524,US,511,N985VJ,76,64,59,12,0,PIT,GSO,304,3,14,0,,0
1996,11,11,1,1930,1845,2122,2055,NW,275,N958N,172,190,154,27,45,DTW,HOU,1093,5,13,0,,0
1996,11,22,5,1447,1445,1654,1620,UA,918,N418UA,127,95,110,34,2,ATL,IAD,533,7,10,0,,0
1996,11,29,5,1015,1015,1322,1331,CO,185,N16892,247,256,220,-9,0,BOS,IAH,1597,15,12,0,,0
1996,11,18,1,715,715,1221,1227,CO,1836,N73751,186,192,164,-6,0,LAX,IAH,1379,6,16,0,,0
1996,11,7,4,1505,1450,2026,2022,CO,228,N45793,201,212,172,4,15,SFO,IAH,1635,10,19,0,,0
1996,11,26,2,1516,1514,1717,1708,UA,1590,N337UA,61,54,34,9,2,ORD,IND,177,8,19,0,,0
1996,11,4,1,2159,2200,539,604,AA,10,N167AA,280,304,256,-25,-1,LAX,JFK,2475,6,18,0,,0
1996,11,30,6,924,905,1057,1050,CO,1745,N14816,273,285,250,7,19,CLE,LAS,1825,4,19,0,,0
1996,11,10,7,1540,1540,1620,1625,WN,332,N625,160,165,151,-5,0,OMA,LAS,1099,4,5,0,,0
1996,11,30,6,850,850,856,907,DL,1098,N543DA,66,77,51,-11,0,SLC,LAS,368,5,10,0,,0
1996,11,2,6,1712,1710,14,22,NW,936,N158US,302,312,280,-8,2,HNL,LAX,2556,4,18,0,,0
1996,11,11,1,1312,1315,1418,1429,UA,2861,N365UA,66,74,51,-11,-3,OAK,LAX,337,7,8,0,,0
1996,11,30,6,701,700,747,745,DL,203,N784DA,46,45,22,2,1,SAN,LAX,109,5,19,0,,0
1996,11,17,7,650,650,856,910,WN,352,N370,66,80,58,-14,0,LAS,ABQ,487,2,6,0,,0
1996,11,27,3,2135,2116,2258,2241,AS,58,N730AS,83,85,75,17,19,OME,ANC,539,3,5,0,,0
1996,11,27,3,915,915,1036,1045,DL,535,N623DL,81,90,63,-9,0,CMH,ATL,446,10,8,0,,0
1996,11,3,7,1901,1905,1948,1956,DL,1241,N981DL,47,51,29,-8,-4,GSP,ATL,153,4,14,0,,0
1996,11,18,1,1050,1050,1240,1236,DL,1054,N903DE,50,46,31,4,0,MGM,ATL,147,10,9,0,,0
1996,11,9,6,1959,2000,2142,2138,US,1541,N941VJ,103,98,81,4,-1,PIT,ATL,526,10,12,0,,0
1996,11,28,4,1006,1010,1055,1109,DL,969,N532DA,49,59,38,-14,-4,TYS,ATL,152,5,6,0,,0
1996,11,6,3,718,720,851,850,CO,550,N12349,93,90,65,1,-2,CLE,BDL,475,5,23,0,,0
1996,11,16,6,2151,2155,2308,2308,DL,1612,N531DA,77,73,54,0,-4,SLC,BIL,387,3,20,0,,0
1996,11,17,7,1725,1655,2002,1935,WN,91,N677,97,100,85,27,30,LAS,BOI,520,3,9,0,,0
1996,11,23,6,634,635,809,803,UA,1701,N568UA,95,88,61,6,-1,IAD,BOS,413,18,16,0,,0
1996,11,14,4,1258,1300,2119,2128,AA,128,N5CTAA,321,328,303,-9,-2,SJC,BOS,2689,6,12,0,,0
1996,11,5,2,1045,1045,1115,1110,WN,1737,N382,90,85,65,5,0,PHX,BUR,369,1,24,0,,0
1996,11,29,5,1748,1750,2001,2001,US,1054,N520AU,133,131,112,0,-2,MCO,BWI,787,9,12,0,,0
1996,11,13,3,1927,1920,2020,2018,UA,743,N9007U,53,58,34,2,7,ORD,CID,196,5,14,0,,0
1996,11,6,3,1058,1100,1254,1310,CO,1150,N10236,56,70,44,-16,-2,MKE,CLE,328,4,8,0,,0
1996,11,17,7,855,856,1004,1010,US,805,N974VJ,69,74,56,-6,-1,CMH,CLT,346,8,5,0,,0
1996,11,15,5,1145,1145,1409,1412,US,331,N953VJ,84,87,74,-3,0,MEM,CLT,512,5,5,0,,0
1996,11,24,7,1616,1615,1754,1750,US,217,N442US,98,95,80,4,1,TPA,CLT,508,9,9,0,,0
1996,11,23,6,,2030,,2105,UA,1031,N7448U,,35,,,,DEN,COS,72,0,0,1,,0
1996,11,5,2,1411,1415,1514,1517,DL,1717,N374DL,63,62,47,-3,-4,GRR,CVG,268,7,9,0,,0
1996,11,27,3,859,850,1421,1400,DL,174,N715DA,202,190,165,21,9,SLC,CVG,1449,10,27,0,,0
1996,11,20,3,700,700,759,745,WN,122,N699,59,45,43,14,0,OKC,DAL,181,3,13,0,,0
1996,11,30,6,1542,1539,1919,1920,AA,1252,N485AA,157,161,135,-1,3,DFW,DCA,1192,4,18,0,,0
1996,11,17,7,1225,1225,1318,1321,US,1503,N231US,53,56,41,-3,0,RDU,DCA,227,5,7,0,,0
1996,11,6,3,1155,1155,1351,1335,UA,1211,N7270U,236,220,213,16,0,IAD,DEN,1452,6,17,0,,0
1996,11,22,5,1315,1315,1512,1457,HP,2494,N324AW,117,102,78,15,0,PHX,DEN,602,4,35,0,,0
1996,12,30,1,1013,900,1151,1051,DL,319,N282WA,218,231,203,60,73,CVG,PHX,1569,2,13,0,,0
1996,12,9,1,1404,1245,1627,1503,HP,2610,N916AW,83,78,50,84,79,LAX,PHX,370,5,28,0,,0
1996,12,26,4,1411,1235,1642,1510,WN,1726,N354,91,95,81,92,96,RNO,PHX,601,4,6,0,,0
1996,12,29,7,842,840,920,921,UA,202,N574UA,38,41,27,-1,2,TUS,PHX,110,3,8,0,,0
1996,12,23,1,805,807,907,900,US,699,N958VJ,62,53,49,7,-2,ELM,PIT,208,6,7,0,,0
1996,12,8,7,2317,2320,501,518,US,156,N438US,224,238,210,-17,-3,PHX,PIT,1813,5,9,0,,0
1996,12,23,1,1854,1650,2030,1832,NW,162,N780NC,96,102,79,118,124,DTW,PVD,614,5,12,0,,0
1996,12,3,2,1812,1815,2008,2001,US,1581,N853US,116,106,88,7,-3,BOS,RIC,474,4,24,0,,0
1996,12,21,6,1020,1015,1129,1124,US,314,N814US,69,69,51,5,5,DCA,ROC,296,6,12,0,,0
1996,12,5,4,1727,1725,2044,2029,CO,177,N14107,377,364,347,15,2,EWR,SAN,2425,7,23,0,,0
1996,12,28,6,818,810,937,930,WN,282,N615,79,80,67,7,8,SMF,SAN,480,2,10,0,,0
1996,12,26,4,1405,1330,1458,1429,DL,1204,N2819W,53,59,37,29,35,ATL,SAV,215,3,13,0,,0
1996,12,26,4,1745,1735,1921,1916,UA,1197,N1825U,156,161,135,5,10,DEN,SEA,1024,6,15,0,,0
1996,12,13,5,1607,1607,1817,1805,AS,719,N937AS,190,178,158,12,0,PHX,SEA,1107,10,22,0,,0
1996,12,10,2,1414,1240,1624,1431,DL,339,N282WA,310,291,295,113,94,CVG,SFO,2036,6,9,0,,0
1996,12,5,4,2131,2130,2251,2248,UA,2058,N947UA,80,78,65,3,1,LAX,SFO,337,6,9,0,,0
1996,12,30,1,2124,1950,2326,2118,UA,2352,N941UA,122,88,108,128,94,SAN,SFO,447,5,9,0,,0
1996,12,5,4,1113,1100,1221,1205,WN,631,N694,68,65,59,16,13,LAX,SJC,308,2,7,0,,0
1996,12,14,6,1135,0,1504,0,AA,1305,N063AA,149,150,120,-1,0,MIA,SJU,1045,5,24,0,,0
1996,12,12,4,1637,1550,1910,1830,WN,1567,N354,93,100,81,40,47,LAX,SLC,590,2,10,0,,0
1996,12,5,4,800,800,920,910,WN,896,N363,80,70,70,10,0,BUR,SMF,358,5,5,0,,0
1996,12,26,4,,1607,,1728,AS,98,UNKNOW,,81,,,,OAK,S,371,0,0,1,,0
1996,12,29,7,1410,1350,1518,1518,TW,85,N9409F,128,148,116,0,20,BWI,STL,737,4,8,0,,0
1996,12,14,6,1704,1655,1902,1855,WN,371,N395,118,120,110,7,9,HOU,STL,687,2,6,0,,0
1996,12,22,7,1817,1819,1908,1915,TW,517,N933L,51,56,36,-7,-2,MLI,STL,187,9,6,0,,0
1996,12,10,2,815,815,1350,1359,TW,174,N651TW,215,224,185,-9,0,SFO,STL,1736,5,25,0,,0
1996,12,6,5,1308,1230,1523,1453,US,223,N444US,135,143,121,30,38,BWI,TPA,842,4,10,0,,0
1996,12,9,1,2139,2145,2222,2228,US,1165,N476US,43,43,30,-6,-6,CLT,TRI,120,4,9,0,,0
1996,12,25,3,1520,1520,1730,1742,TW,96,N491SA,70,82,54,-12,0,STL,TYS,405,2,14,0,,0
1996,12,4,3,1247,1212,1418,1353,US,1681,N428US,91,101,76,25,35,CLT,LGA,544,3,12,0,,0
1996,12,3,2,1656,0,2003,0,AA,354,N461AA,127,122,95,1,-4,ORD,LGA,733,15,17,0,,0
1996,12,4,3,1118,1120,1157,1204,NW,1275,N921RW,39,44,22,-7,-2,MSP,LSE,120,3,14,0,,0
1996,12,31,2,926,925,1054,1049,UA,393,N9024U,88,84,69,5,1,ORD,MCI,403,5,14,0,,0
1996,12,23,1,1910,1905,2116,2121,US,2301,N806US,126,136,108,-5,5,DCA,MCO,759,2,16,0,,0
1996,12,23,1,1007,950,1230,1211,US,999,N262AU,143,141,126,19,17,PHL,MCO,861,4,13,0,,0
1996,12,14,6,914,915,1043,1042,CO,1481,N69523,149,147,94,1,-1,EWR,MDW,711,3,52,0,,0
1996,12,16,1,1327,1330,1905,1859,NW,554,N505US,218,209,197,6,-3,LAX,MEM,1619,7,14,0,,0
1996,12,7,6,2014,2005,2223,2159,US,303,N226US,129,114,104,24,9,CLT,MIA,650,9,16,0,,0
1996,12,17,2,2216,2100,101,2341,US,1101,N269AU,165,161,152,80,76,PHL,MIA,1013,3,10,0,,0
1996,12,20,5,1708,1700,1833,1840,DL,1854,N518DA,145,160,126,-7,8,ATL,MSP,906,6,13,0,,0
1996,12,3,2,730,730,830,822,NW,736,N608NW,60,52,47,8,0,FSD,MSP,197,3,10,0,,0
1996,12,1,7,1559,1600,1734,1730,NW,139,N779NC,95,90,78,4,-1,ORD,MSP,334,5,12,0,,0
1996,12,21,6,1717,1630,1817,1735,WN,1379,N683,60,65,49,42,47,BHM,MSY,321,3,8,0,,0
1996,12,19,4,805,805,905,910,WN,1094,N397,60,65,51,-5,0,BUR,OAK,325,2,7,0,,0
1996,12,30,1,1905,1845,2116,2040,WN,1723,N676,131,115,110,36,20,SEA,OAK,671,8,13,0,,0
1996,12,16,1,2010,2005,2314,2303,DL,1698,N2821W,124,118,101,11,5,SLC,OMA,839,3,20,0,,0
1996,12,2,1,1251,0,1349,0,AA,1531,N2CUAA,118,121,93,-5,-2,ATL,ORD,606,7,18,0,,0
1996,12,16,1,703,705,1013,1015,UA,634,N7461U,130,130,115,-2,-2,COS,ORD,911,4,11,0,,0
1996,12,18,3,1833,1817,2015,1956,AA,821,N2BWAA,162,159,132,19,16,EWR,ORD,719,6,24,0,,0
1996,12,8,7,909,900,1457,1458,UA,106,N547UA,228,238,211,-1,9,LAX,ORD,1745,5,12,0,,0
1996,12,24,2,,1800,,1930,NW,558,N289US,,90,,,,MSP,ORD,334,0,0,1,,0
1996,12,31,2,2000,2005,2048,2059,AA,549,N2CTAA,108,114,86,-11,-5,ROC,ORD,528,6,16,0,,0
1996,12,23,1,,700,,839,UA,265,UNKNOW,,159,,,,TPA,ORD,1012,0,0,1,,0
1996,12,23,1,934,930,1141,1135,DL,51,N802DE,307,305,289,6,4,ATL,PDX,2172,3,15,0,,0
1996,12,7,6,1455,1445,1557,1539,DL,417,N497DA,122,114,96,18,10,SLC,PDX,630,5,21,0,,0
1996,12,23,1,707,710,829,837,US,635,N926VJ,82,87,64,-8,-3,DTW,PHL,453,6,12,0,,0
1996,12,18,3,1136,1134,1253,1245,US,554,N963VJ,77,71,69,8,2,PVD,PHL,238,3,5,0,,0
1996,12,10,2,1132,0,1320,0,AA,1355,N2CBAA,108,126,93,-24,-6,B,DFW,631,7,8,0,,0
1996,12,7,6,1054,0,1328,0,AA,1352,N232AA,94,97,72,-6,-3,ELP,DFW,551,8,14,0,,0
1996,12,26,4,1756,1759,2103,2110,AA,375,N234AA,247,251,216,-7,-3,LGA,DFW,1389,17,14,0,,0
1996,12,31,2,1500,1500,1748,1746,AA,2237,N226AA,168,166,112,2,0,ORD,DFW,802,11,45,0,,0
1996,12,16,1,1045,0,1605,0,AA,544,N210AA,200,226,175,-25,1,SEA,DFW,1660,12,13,0,,0
1996,12,26,4,2029,1915,2129,2027,UA,1101,N7467U,60,72,43,62,74,ORD,DSM,299,4,13,0,,0
1996,12,30,1,2000,1925,2157,2129,NW,371,N343NW,117,124,89,28,35,EWR,DTW,487,13,15,0,,0
1996,12,14,6,1357,1325,1637,1611,NW,862,N786NC,100,106,80,26,32,MEM,DTW,610,9,11,0,,0
1996,12,8,7,1324,1225,2007,1932,NW,266,N527US,223,247,199,35,59,SEA,DTW,1927,8,16,0,,0
1996,12,14,6,1745,1730,1909,1859,UA,2222,N919UA,84,89,68,10,15,SFO,EUG,451,2,14,0,,0
1996,12,12,4,1810,1720,2009,1905,CO,486,N59207,119,105,83,64,50,DTW,EWR,487,6,30,0,,0
1996,12,8,7,936,930,1231,1220,UA,642,N7451U,115,110,92,11,6,ORD,EWR,719,7,16,0,,0
1996,12,3,2,1429,1430,1754,1803,US,1438,N824US,205,213,189,-9,-1,BOS,FLL,1237,4,12,0,,0
1996,12,19,4,1005,940,1105,1036,AS,505,N976AS,60,56,49,29,25,PDX,GEG,279,3,8,0,,0
1996,12,17,2,1720,1715,1901,1854,NW,1754,N8921E,101,99,83,7,5,DTW,GSP,508,4,14,0,,0
1996,12,16,1,2045,2045,2140,2140,WN,66,N528,55,55,42,0,0,HRL,HOU,276,5,8,0,,0
1996,12,10,2,927,920,1046,1053,UA,1123,N412UA,79,93,63,-7,7,BOS,IAD,413,4,12,0,,0
1996,12,19,4,718,714,905,900,CO,1948,N12532,107,106,94,5,4,BHM,IAH,562,4,9,0,,0
1996,12,12,4,2058,1800,201,2302,CO,108,N14889,183,182,161,179,178,LAX,IAH,1379,4,18,0,,0
1996,12,14,6,623,623,726,715,CO,532,N16813,63,52,45,11,0,SAT,IAH,191,6,12,0,,0
1996,12,11,3,1005,1005,1220,1225,WN,1253,N521,135,140,120,-5,0,MCO,IND,828,6,9,0,,0
1996,12,14,6,1746,1746,1917,1900,TW,153,N9302B,91,74,50,17,0,BOS,JFK,187,20,21,0,,0
1996,12,24,2,1810,1755,1832,1820,WN,557,N629,82,85,72,12,15,ABQ,LAS,487,3,7,0,,0
1996,12,20,5,2342,2230,18,2325,WN,1381,N335,36,55,25,53,72,LAX,LAS,236,3,8,0,,0
1996,12,4,3,1306,1255,1345,1340,WN,529,N631,159,165,148,5,11,SAT,LAS,1069,3,8,0,,0
1996,12,24,2,1146,1146,1304,1312,AA,1221,N290AA,198,206,169,-8,0,DFW,LAX,1235,5,24,0,,0
1996,12,30,1,1820,1755,1924,1900,WN,785,N665,64,65,47,24,25,LAS,LAX,236,4,13,0,,0
1996,12,18,3,837,840,1112,1130,US,17,N624AU,335,350,309,-18,-3,PHL,LAX,2401,10,16,0,,0
1996,12,7,6,1538,1525,1714,1640,UA,2443,N901UA,96,75,70,34,13,SFO,LAX,337,10,16,0,,0
1996,12,2,1,2030,2000,2309,2151,US,185,N587US,279,231,248,78,30,PIT,ABQ,1486,7,24,0,,0
1996,12,7,6,1715,1655,2014,2001,DL,356,N303DL,119,126,101,13,20,AUS,ATL,813,10,8,0,,0
1996,12,11,3,1000,1000,1150,1149,DL,1611,N906DE,110,109,84,1,0,DCA,ATL,547,5,21,0,,0
1996,12,12,4,1711,1715,2015,2011,CO,1006,N69311,124,116,108,4,-4,IAH,ATL,689,5,11,0,,0
1996,12,18,3,,1720,,2013,DL,1689,N903DL,,113,,,,MKE,ATL,669,0,0,1,,0
1996,12,10,2,1306,1305,1416,1433,DL,499,N685DA,70,88,55,-17,1,RDU,ATL,356,4,11,0,,0
1996,12,30,1,2045,2055,2136,2141,DL,1523,N420DA,51,46,28,-5,-10,TYS,ATL,152,9,14,0,,0
1996,12,13,5,707,710,844,837,CO,550,N16521,97,87,80,7,-3,CLE,BDL,475,5,12,0,,0
1996,12,26,4,2048,2020,2202,2141,UA,403,N7283U,74,81,62,21,28,DEN,BIL,455,2,10,0,,0
1996,12,24,2,1601,1602,1654,1713,TW,552,N979Z,53,71,37,-19,-1,STL,B,271,3,13,0,,0
1996,12,16,1,1056,1100,1157,1206,CO,350,N13881,61,66,40,-9,-4,EWR,BOS,200,6,15,0,,0
1996,12,11,3,1619,1615,1804,1750,US,76,N633AU,105,95,74,14,4,PIT,BOS,496,13,18,0,,0
1996,12,16,1,930,930,1027,1030,WN,318,N668,57,60,50,-3,0,OAK,BUR,325,2,5,0,,0
1996,12,27,5,1114,1044,1506,1428,AA,1944,N813AA,172,164,148,38,30,DFW,BWI,1217,3,21,0,,0
1996,12,9,1,2018,2020,2103,2059,US,1199,N889US,45,39,19,4,-2,PIT,CAK,70,5,21,0,,0
1996,12,6,5,754,730,930,908,TW,165,N9302B,96,98,75,22,24,JFK,CLE,425,5,16,0,,0
1996,12,16,1,,1040,,1254,US,795,UNKNOW,,134,,,,BOS,CLT,728,0,0,1,,0
1996,12,25,3,1816,1821,1902,1913,US,729,N898US,46,52,33,-11,-5,ILM,CLT,185,6,7,0,,0
1996,12,1,7,1346,1345,1434,1433,US,2309,N232US,48,48,36,1,1,RDU,CLT,130,4,8,0,,0
1996,12,1,7,1416,1357,1610,1605,HP,1038,N185AW,114,128,101,5,19,MCO,CMH,802,3,10,0,,0
1996,12,1,7,606,600,819,802,DL,561,N129DL,133,122,116,17,6,BDL,CVG,661,6,11,0,,0
1996,12,21,6,1122,1115,1423,1400,DL,936,N373DL,121,105,103,23,7,OKC,CVG,756,9,9,0,,0
1996,12,11,3,1912,1910,2000,1955,WN,238,N690,48,45,36,5,2,AUS,DAL,189,3,9,0,,0
1996,12,8,7,1426,1425,1618,1621,UA,1288,N9030U,52,56,39,-3,1,ORD,DAY,240,5,8,0,,0
1996,12,12,4,930,930,1037,1032,DL,1747,N491DA,67,62,43,5,0,LGA,DCA,214,5,19,0,,0
1996,12,29,7,753,750,946,946,UA,1601,N979UA,173,176,145,0,3,B,DEN,1013,9,19,0,,0
1996,12,13,5,1946,1945,2246,2257,UA,358,N407UA,120,132,105,-11,1,LAX,DEN,862,4,11,0,,0
1996,12,29,7,1304,1255,1611,1604,UA,1760,N364UA,127,129,108,7,9,SAN,DEN,853,4,15,0,,0
